id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,latitude,longitude,berat,rusak_parah,rusak_sedang
885,32,JAWA BARAT,3278,KOTA TASIKMALAYA,-7.3274,108.2207,0,0,1
886,32,JAWA BARAT,3278,KOTA TASIKMALAYA,-7.3274,108.2207,0,0,1
887,32,JAWA BARAT,3278,KOTA TASIKMALAYA,-7.2900994,108.1939387,0,0,1
888,32,JAWA BARAT,3278,KOTA TASIKMALAYA,-7.3274,108.2207,0,1,0
889,32,JAWA BARAT,3278,KOTA TASIKMALAYA,-7.3274,108.2207,0,0,1
890,32,JAWA BARAT,3278,KOTA TASIKMALAYA,-7.3767557,108.2108408,0,1,0
891,32,JAWA BARAT,3279,KOTA BANJAR,-7.3696173,108.5404395,0,0,1
892,32,JAWA BARAT,3279,KOTA BANJAR,-7.36996,108.53209,1,0,0
893,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.3814481,106.9658222,1,0,0
894,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,1,0,0
895,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.4826977,106.8699889,0,0,1
896,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.4711182,106.8619897,0,1,0
897,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,0,1
898,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,1,0
899,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,1,0,0
900,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,0,1
901,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,0,1
902,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,1,0,0
903,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,0,1
904,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,1,0
905,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
906,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
907,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
908,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
909,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-6.9683917,106.8090315,0,0,1
910,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
911,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,1,0
912,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
913,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
914,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,1,0
915,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
916,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
917,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
918,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
919,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
920,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
921,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
922,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
923,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
924,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,1,0,0
925,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.938948,107.1293125,1,0,0
926,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,1,0
927,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,1,0,0
928,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,1,0
929,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,1,0,0
930,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,1,0,0
931,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,0,1
932,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,0,1
933,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,0,1
934,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,0,1
935,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,1,0,0
936,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
937,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
938,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-7.0204477,107.5953049,1,0,0
939,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-7.1577765,107.5645765,0,1,0
940,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
941,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,1,0,0
942,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
943,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,0,1
944,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
945,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
946,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-3.3179,115.0348,0,0,1
947,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-7.037365,107.7201963,0,0,1
948,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-3.3179,115.0348,0,0,1
949,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
950,32,JAWA BARAT,3204,KABUPATEN BANDUNG,31.85247,35.93928,0,1,0
951,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-3.3179,115.0348,0,0,1
952,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,1,0,0
953,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
954,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,0,1
955,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,1,0
956,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,1,0,0
957,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,1,0
958,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.1904802,107.8950761,0,0,1
959,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.2075154,107.900727,0,1,0
960,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,1,0
961,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.2184018,107.9099596,0,1,0
962,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.2253322,107.9065734,0,1,0
963,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,0,1
964,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,1,0,0
965,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,1,0
966,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,1,0,0
967,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.2036036,107.8901722,0,1,0
968,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.2036036,107.8901722,1,0,0
969,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.378928,107.7445906,0,0,1
970,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3020324,107.7982657,0,0,1
971,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,0,1
972,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,0,1
973,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,1,0,0
974,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,1,0,0
975,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,1,0
976,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.4299003,107.5419139,1,0,0
977,32,JAWA BARAT,3205,KABUPATEN GARUT,31.85247,35.93928,0,1,0
978,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.4967,108.1693,0,1,0
979,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.6232355,108.1394522,1,0,0
980,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.6232355,108.1394522,0,0,1
981,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.6923233,108.0379742,0,0,1
982,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.737796,108.0183005,1,0,0
983,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.4967,108.1693,1,0,0
984,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.4967,108.1693,1,0,0
985,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.3611621,108.1101325,0,1,0
986,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.3506779,108.1123246,0,1,0
987,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.1843804,108.1496558,1,0,0
988,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.3257,108.3534,0,1,0
989,32,JAWA BARAT,3207,KABUPATEN CIAMIS,31.85247,35.93928,1,0,0
990,32,JAWA BARAT,3207,KABUPATEN CIAMIS,-7.4759,108.5351,0,0,1
991,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9612279,108.4906765,0,0,1
992,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.8422069,108.4865316,0,1,0
993,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,1,0
994,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,1,0
995,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,0,1
996,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,1,0,0
997,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,0,1
998,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,1,0,0
999,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,0,1
1000,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,1,0,0
1001,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,1,0
1002,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,1,0
1003,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7589009,108.4770614,0,1,0
1004,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,1,0,0
1005,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,0,1
1006,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,1,0
1007,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,1,0
1008,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,0,1
1009,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,1,0
1010,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,0,1
1011,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,1,0,0
1012,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,0,1
1013,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,1,0
1014,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,0,1
1015,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,0,1
1016,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,0,1
1017,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7585208,108.4831344,0,1,0
1018,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
1019,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,0,1
1020,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
1021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,1,0
1022,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,0,1
1023,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
1024,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,0,1
1025,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
1026,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
1027,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,1,0
1028,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-7.0021057,108.3285911,0,0,1
1029,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,0,1
1030,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
1031,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
1032,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
1033,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
1034,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,0,1
1035,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,0,1
1036,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.8773327,107.8331948,0,1,0
1037,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,0,1
1038,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,1,0
1039,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,1,0
1040,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,0,1
1041,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,1,0,0
1042,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,1,0,0
1043,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,0,1
1044,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,0,1
1045,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,0,1
1046,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,1,0,0
1047,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,1,0,0
1048,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,1,0
1049,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,1,0,0
1050,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,1,0,0
1051,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,0,1
1052,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,1,0
1053,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,0,1
1054,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,0,1
1055,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,0,1
1056,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,31.85247,35.93928,1,0,0
1057,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.3414428,107.9569662,1,0,0
1058,32,JAWA BARAT,3213,KABUPATEN SUBANG,31.85247,35.93928,1,0,0
1059,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,1,0,0
1060,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,1,0
1061,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,1,0
1062,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,1,0
1063,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.5478406,107.7412079,0,0,1
1064,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,1,0,0
1065,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,1,0,0
1066,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,0,1,0
1067,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,1,0,0
1068,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,0,1
1069,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.317046,107.8215542,0,1,0
1070,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,1,0,0
1071,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.4556446,107.8129358,0,1,0
1072,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.4292509,107.7846094,0,1,0
1073,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.5467214,107.7767841,0,1,0
1074,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,0,0,1
1075,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,0,1
1076,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,0,1,0
1077,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,0,1,0
1078,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,1,0
1079,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,1,0,0
1080,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,0,0,1
1081,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,0,1,0
1082,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,1,0,0
1083,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.5307424,107.4366453,1,0,0
1084,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.5638141,107.4326375,0,1,0
1085,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.5715332,107.4621495,1,0,0
1086,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,0,1,0
1087,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,0,0,1
1088,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,0,0,1
1089,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,0,1,0
1090,32,JAWA BARAT,3215,KABUPATEN KARAWANG,-6.1577502,107.2855371,0,0,1
1091,32,JAWA BARAT,3215,KABUPATEN KARAWANG,31.85247,35.93928,1,0,0
1092,32,JAWA BARAT,3215,KABUPATEN KARAWANG,-6.26583,107.3725,0,1,0
1093,32,JAWA BARAT,3215,KABUPATEN KARAWANG,-6.26583,107.3725,0,0,1
1094,32,JAWA BARAT,3216,KABUPATEN BEKASI,-6.2930754,107.1495387,0,1,0
1095,32,JAWA BARAT,3216,KABUPATEN BEKASI,-6.24667,107.10833,0,0,1
1096,32,JAWA BARAT,3216,KABUPATEN BEKASI,-6.24667,107.10833,0,1,0
1097,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,0,1
1098,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,1,0
1099,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,1,0,0
1100,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,1,0
1101,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,0,1
1102,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.8135293,107.6213588,0,0,1
1103,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,1,0
1104,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,1,0,0
1105,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,1,0
1106,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,0,1
1107,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,0,1
1108,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,-7.6673,108.64037,0,0,1
1109,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,-7.7269583,108.4863565,1,0,0
1110,32,JAWA BARAT,3271,KOTA BOGOR,-6.6112364,106.8060726,0,1,0
1111,32,JAWA BARAT,3271,KOTA BOGOR,-6.6253309,106.815439,0,0,1
1112,32,JAWA BARAT,3271,KOTA BOGOR,-6.6137324,106.8031967,1,0,0
1113,32,JAWA BARAT,3271,KOTA BOGOR,-6.59444,106.78917,0,1,0
1114,32,JAWA BARAT,3271,KOTA BOGOR,-6.59444,106.78917,1,0,0
1115,32,JAWA BARAT,3271,KOTA BOGOR,-6.59444,106.78917,1,0,0
1116,32,JAWA BARAT,3271,KOTA BOGOR,-6.5718666,106.7974308,0,0,1
1117,32,JAWA BARAT,3271,KOTA BOGOR,-6.5671602,106.8027136,0,1,0
1118,32,JAWA BARAT,3271,KOTA BOGOR,-6.59444,106.78917,0,1,0
1119,32,JAWA BARAT,3272,KOTA SUKABUMI,-7.36996,108.53209,0,0,1
1120,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.9374174,106.9315323,0,0,1
1121,32,JAWA BARAT,3272,KOTA SUKABUMI,-7.36996,108.53209,1,0,0
1122,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.961835,106.9436067,0,1,0
1123,32,JAWA BARAT,3272,KOTA SUKABUMI,-7.36996,108.53209,1,0,0
1124,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.945611,106.9517147,0,1,0
1125,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.9591667,106.9442819,0,1,0
1126,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.91806,106.92667,1,0,0
1127,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.91806,106.92667,0,0,1
1128,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.9438741,106.9102962,0,0,1
1129,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.9254991,106.9032386,0,1,0
1130,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.91806,106.92667,1,0,0
1131,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.91806,106.92667,0,1,0
1132,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,1,0
1133,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,1,0,0
1134,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,0,1
1135,32,JAWA BARAT,3273,KOTA BANDUNG,-7.36996,108.53209,0,0,1
1136,32,JAWA BARAT,3273,KOTA BANDUNG,-6.8754599,107.5960721,0,0,1
1137,32,JAWA BARAT,3273,KOTA BANDUNG,-6.8830292,107.6009164,0,0,1
1138,32,JAWA BARAT,3273,KOTA BANDUNG,-6.8782807,107.5970239,0,1,0
1139,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,1,0
1140,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,1,0,0
1141,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,0,1
1142,32,JAWA BARAT,3273,KOTA BANDUNG,25.18254,75.83907,1,0,0
1143,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,1,0
1144,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,1,0
1145,32,JAWA BARAT,3273,KOTA BANDUNG,25.18254,75.83907,1,0,0
1146,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9329583,107.5902037,0,0,1
1147,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9379176,107.616504,1,0,0
1148,32,JAWA BARAT,3273,KOTA BANDUNG,-6.935593,107.6242563,1,0,0
1149,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9202216,107.6310306,0,1,0
1150,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,1,0,0
1151,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9119357,107.6334055,0,0,1
1152,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,0,1
1153,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9019379,107.6169888,0,0,1
1154,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9036628,107.6194927,0,1,0
1155,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9038717,107.6207081,1,0,0
1156,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9060381,107.6284776,1,0,0
1157,32,JAWA BARAT,3273,KOTA BANDUNG,-6.8999821,107.6156159,0,0,1
1158,32,JAWA BARAT,3273,KOTA BANDUNG,-7.36996,108.53209,1,0,0
1159,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9005593,107.6193893,0,0,1
1160,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,1,0,0
1161,32,JAWA BARAT,3274,KOTA CIREBON,-6.7063,108.557,0,1,0
1162,32,JAWA BARAT,3274,KOTA CIREBON,-6.7239976,108.5706584,1,0,0
1163,32,JAWA BARAT,3274,KOTA CIREBON,-6.7272975,108.5754921,0,0,1
1164,32,JAWA BARAT,3274,KOTA CIREBON,-6.7241801,108.5672253,0,1,0
1165,32,JAWA BARAT,3274,KOTA CIREBON,-6.7248399,108.5623537,1,0,0
1166,32,JAWA BARAT,3274,KOTA CIREBON,-6.7329856,108.5540169,0,1,0
1167,32,JAWA BARAT,3274,KOTA CIREBON,-6.7472936,108.5347001,1,0,0
1168,32,JAWA BARAT,3275,KOTA BEKASI,-6.2462627,107.0029145,0,0,1
1169,32,JAWA BARAT,3275,KOTA BEKASI,-6.2744519,106.9922939,0,1,0
1170,32,JAWA BARAT,3275,KOTA BEKASI,-6.2478972,107.0196551,0,1,0
1171,32,JAWA BARAT,3275,KOTA BEKASI,-6.2291558,107.0043242,1,0,0
1172,32,JAWA BARAT,3276,KOTA DEPOK,-6.3984518,106.8200296,0,1,0
1173,32,JAWA BARAT,3276,KOTA DEPOK,-6.394992,106.8231807,0,1,0
1174,32,JAWA BARAT,3276,KOTA DEPOK,-6.4001548,106.8258348,0,1,0
1175,32,JAWA BARAT,3276,KOTA DEPOK,-6.4037182,106.8374106,1,0,0
1176,32,JAWA BARAT,3276,KOTA DEPOK,25.18254,75.83907,0,0,1
